IncidentID,AgencyName,County,RdwyNumber,Street,RoadwayName,StreetSfx,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,KABCO Code,KABCO,RT_UNIQUE
17793465,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,OWINGSVILLE,RD,38.085394,-83.9000266,8.432,6/2/2016,720,3,3,0,0,CLOUDY,DRY,TRUE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAWN,5,O,087-US-0060  -000
17793466,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0646,,NEST EGG,RD,37.9694959,-83.9392345,4.721,6/5/2016,940,2,2,0,0,CLOUDY,WET,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & LEVEL,DAYLIGHT,5,O,087-KY-0646  -000
17793467,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0646,,KIDDVILLE,RD,37.9969683,-83.9698551,10.224,6/6/2016,715,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & LEVEL,DAYLIGHT,5,O,087-KY-0646  -000
17793468,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,WINCHESTER,RD,38.0474819,-83.9803056,2.91,6/7/2016,100,1,1,0,0,CLOUDY,WET,FALSE,COLLISION WITH NON-FIXED OBJECT ,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,5,O,087-US-0060  -000
17793470,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,SCIENCE RIDGE,RD,37.9763523,-83.8159204,0.303,6/4/2016,1612,1,1,0,1,RAINING,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & HILLCREST,DAYLIGHT,3,B,087-CR-1107  -000
17793473,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,CAMARGO,RD,38.0423344,-83.9344724,10.61,6/15/2016,1715,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC ONE VEHICLE STOPPED,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
17796864,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY1991,,HINKSTON,PIKE,38.0654055,-83.9451905,0,6/16/2016,1717,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-1991  -000
17805738,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,CAMARGO,RD,38.0422056,-83.9344381,10.681,6/16/2016,1539,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC ONE VEHICLE STOPPED,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
17812526,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0678005,-83.95514,0.688,6/16/2016,1440,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
17846566,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0646,,WILLOUGHBY TOWN,RD,37.9466628,-83.883911,1.167,6/14/2016,1835,1,1,0,2,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & HILLCREST,DAYLIGHT,4,C,087-KY-0646  -000
17846567,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,,LEVEE,RD,37.9286111,-83.9160325,0.699,6/5/2016,2143,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,5,O,087-KY-0011  -000
17846570,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,MAIN,ST,37.9640976,-83.8104968,19.766,6/21/2016,1646,2,2,0,0,CLEAR,WET,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,5,O,087-US-0460  -000
17846571,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0544767,-83.9168295,4.844,5/28/2016,2128,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,5,O,087-KY-0686  -000
17846574,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,WALTERS,LN,38.102409,-83.8967139,0.001,5/28/2016,1320,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,3,B,087-PR-1066  -000
17846576,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,OWINGSVILLE,RD,38.0747542,-83.9186932,7.185,6/3/2016,1225,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
17846577,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,,MAYSVILLE,RD,38.1190789,-83.9603404,12.261,6/3/2016,1100,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & LEVEL,DAYLIGHT,5,O,087-KY-0011  -000
17846579,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,PREWITT,PIKE,38.0317777,-83.9801854,1.261,6/4/2016,2224,1,1,0,0,CLOUDY,WET,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,5,O,087-KY-0713  -000
17846580,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY1991,,HINKSTON,PIKE,38.104555,-83.9196215,3.367,6/5/2016,56,1,1,0,0,CLOUDY,WET,TRUE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,5,O,087-KY-1991  -000
17846581,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY1331,2100,HOWARDS MILL,RD,38.0793194,-83.8921917,0.729,6/6/2016,1345,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,5,O,087-KY-1331  -000
17846582,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,OWINGSVILLE,RD,38.0680443,-83.9310169,6.319,6/8/2016,1710,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
17846584,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,OWINGSVILLE,RD,38.091589,-83.8977583,8.883,6/11/2016,1019,1,1,0,1,CLEAR,DRY,FALSE,OVERTURNED IN ROADWAY,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,4,C,087-US-0060  -000
17846585,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,2100,PREWITT,PIKE,38.0212625,-83.9849463,2.032,6/11/2016,1040,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CR-1226  -000
17846589,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,OWINGSVILLE,RD,38.0902466,-83.8978861,8.789,6/14/2016,2130,2,2,0,0,CLOUDY,DRY,FALSE,REAR END - OTHER,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,5,O,087-US-0060  -000
17846592,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,3350,WINCHESTER,RD,38.0385627,-84.0073138,1.181,6/14/2016,1035,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,5,O,087-US-0060  -000
17846597,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0686,,INDIAN MOUND DR MT STERLING,BYP,38.0516396,-83.9194809,4.596,6/17/2016,1805,2,2,0,4,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,2,A,087-KY-0686  -000
17846598,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0713,9478,SPENCER,PIKE,38.0212412,-83.7803067,16.441,6/16/2016,450,1,1,0,1,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,3,B,087-KY-0713  -000
17846599,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,QUISENBERRY,RD,38.1014289,-83.8560647,2.325,6/22/2016,118,1,1,0,4,FOG,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,2,A,087-CR-1011  -000
17846601,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,CAMARGO,RD,38.0400839,-83.9337822,10.834,6/23/2016,1103,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
17846602,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,FOGG,PIKE,38.0413063,-83.9510884,0.171,6/18/2016,1736,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,5,O,087-CR-1227  -000
17846603,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,252,HI CREST,DR,38.0374962,-83.9462892,0.112,6/24/2016,1315,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CR-1243D -000
17846604,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0646,,CREAM ALLEY,RD,37.9693171,-83.9259072,4.034,6/21/2016,1652,2,2,0,3,RAINING,WET,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & GRADE,DAYLIGHT,3,B,087-KY-0646  -000
17846607,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,CAMARGO,RD,38.0422237,-83.9344398,10.68,6/25/2016,2003,2,2,0,0,CLEAR,DRY,FALSE,REAR END - OTHER,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
17855724,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,NORTHVIEW,DR,38.0754886,-83.9491546,0.043,6/16/2016,1220,2,2,0,0,CLOUDY,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1122  -000
17855725,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0060,,MAIN,ST,38.0597978,-83.9331791,5.688,6/15/2016,1049,2,2,0,0,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
17855727,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,428,SPRING,ST,38.0512957,-83.950418,0.339,6/28/2016,1902,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-3289  -000
17855870,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0060,,MAIN,ST,38.0573641,-83.937867,5.368,6/27/2016,1417,2,2,0,2,RAINING,WET,FALSE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,4,C,087-US-0060  -000
17870381,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0060,,MAIN,ST,38.0564036,-83.9420888,5.127,6/28/2016,1155,3,3,0,1,CLEAR,DRY,FALSE,COLLISION WITH PARKED VEHICLE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,4,C,087-US-0060  -000
17870384,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,CLAY,ST,38.0583953,-83.9485053,0.304,6/25/2016,1802,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CR-1110  -000
17876859,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0673219,-83.9551728,0.722,7/2/2016,1855,2,2,0,0,CLEAR,DRY,FALSE,REAR END - ONE VEHICLE TURNING LEFT,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
17876861,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0709623,-83.9548756,0.436,7/1/2016,1636,3,3,0,3,CLEAR,DRY,TRUE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,CURVE & GRADE,DAYLIGHT,2,A,087-KY-0686  -000
17878903,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY1991,2290,HINKSTON,PIKE,38.0934978,-83.9250442,2.48,6/22/2016,1220,1,1,0,0,RAINING,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,5,O,087-KY-1991  -000
17878904,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,OWINGSVILLE,RD,38.0797159,-83.9071409,7.878,6/25/2016,1043,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
17878906,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,OLD OWINGSVILLE,RD,38.0783024,-83.9053215,0.3,6/24/2016,1811,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,5,O,087-CR-1029  -000
17878908,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,HARPERS RIDGE,RD,38.0374848,-83.8290277,0.87,6/29/2016,858,1,1,0,1,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,4,C,087-CR-1007  -000
17878909,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,,MAYSVILLE,RD,38.1045354,-83.9545369,11.198,7/1/2016,721,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,5,O,087-KY-0011  -000
17878910,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,CAMARGO,RD,38.0003045,-83.8984507,14.278,7/2/2016,904,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,4,C,087-US-0460  -000
17878911,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0686,,INDIAN MOUND DR MT STERLING,BYP,38.0656955,-83.9552305,0.835,7/1/2016,1235,2,2,0,0,CLOUDY,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
17878912,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,3046,MAYSVILLE,RD,38.1051065,-83.9550152,11.244,7/3/2016,1055,1,1,0,1,RAINING,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,3,B,087-KY-0011  -000
17889998,"KY STATE POLICE, CVE",MONTGOMERY,KY0011,,LEVEE,RD,38.0011709,-83.9410048,6.286,7/6/2016,1610,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,5,O,087-KY-0011  -000
17898370,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY1991,1200,HINKSTON,PIKE,38.0796647,-83.9329384,1.265,6/29/2016,1921,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & HILLCREST,DAYLIGHT,5,O,087-KY-1991  -000
17898371,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0410618,-83.9480415,2.747,7/5/2016,1141,2,2,0,1,RAINING,WET,FALSE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,3,B,087-KY-0686  -000
17898372,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,LOCUST,ST,38.0549611,-83.9428712,0.235,7/2/2016,1439,2,2,0,0,CLEAR,DRY,FALSE,REAR END - OTHER,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1023  -000
17898373,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.048488,-83.9562783,2.026,7/6/2016,822,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING OR LEAVING PARKED POSITION (NOT PARKING LOT),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
17898374,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,RD,38.0877373,-83.9500432,7.321,7/7/2016,1243,1,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & HILLCREST,DAYLIGHT,3,B,087-US-0460  -000
17900337,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,VANCE,DR,38.0743921,-83.9515112,0.072,7/10/2016,1344,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,CURVE & GRADE,DAYLIGHT,5,O,087-CS-1115  -000
17901378,"KY STATE POLICE, POST 08",MONTGOMERY,US0460,,CAMARGO,RD,38.0317185,-83.9270023,11.536,7/6/2016,2215,3,3,0,1,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,3,B,087-US-0460  -000
17917777,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,I 0064,,,,38.0973456,-83.8591591,114.725,7/4/2016,1351,2,2,0,0,CLOUDY,WET,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-I -0064  -000
17917778,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,WINCHESTER,RD,38.0468681,-83.9820243,2.804,7/5/2016,945,1,1,0,1,CLOUDY,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,4,C,087-US-0060  -000
17917779,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.9723402,-83.838756,18.109,7/8/2016,640,1,1,0,0,CLOUDY,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
17917780,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY1991,1305,HINKSTON,PIKE,38.0800995,-83.9326798,1.298,7/8/2016,1150,1,1,0,0,CLOUDY,WET,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,5,O,087-KY-1991  -000
17917782,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,2139,PREWITT,PIKE,38.0196129,-83.9864272,2.168,7/6/2016,1518,1,1,0,0,CLOUDY,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & HILLCREST,DAYLIGHT,5,O,087-CR-1226  -000
17917785,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0686,,INDIAN MOUND DR MT STERLING,BYP,38.0580562,-83.9561046,1.364,7/11/2016,1000,3,3,0,1,CLEAR,DRY,TRUE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,4,C,087-KY-0686  -000
17917786,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,BURLEY,WAY,38.0388997,-83.9414608,0.129,7/3/2016,1802,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,CURVE & LEVEL,DAYLIGHT,5,O,087-CR-1244A -000
17917787,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,291,SHELTON,WAY,38.0733469,-83.8920595,0.312,7/8/2016,2153,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,5,O,087-CR-1030  -000
17917788,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,STRATFORD,PL,38.0765573,-83.9038407,0.004,7/4/2016,1910,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CR-1021D -000
17917789,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,CAMARGO,RD,38.0124348,-83.9074606,13.276,7/10/2016,1808,2,2,0,2,CLEAR,DRY,FALSE,REAR END - ONE VEHICLE TURNING LEFT,REAR END,STRAIGHT & GRADE,DAYLIGHT,3,B,087-US-0460  -000
17926069,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0421465,-83.9343136,3.513,7/16/2016,1428,2,2,0,0,CLEAR,DRY,FALSE,REAR END - OTHER,REAR END,STRAIGHT & GRADE,DAYLIGHT,5,O,087-KY-0686  -000
17928434,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,EVANS,AVE,38.0754752,-83.9491697,0.041,7/11/2016,1446,3,3,0,0,CLEAR,DRY,FALSE,REAR END - OTHER,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1116  -000
17934516,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.0768831,-83.9493276,8.084,7/15/2016,1712,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
17943365,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,LOCUST,ST,38.0552819,-83.9414246,0.154,7/20/2016,1212,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,5,O,087-CS-1023  -000
17943366,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0060,,MAIN,ST,38.0560199,-83.9439255,5.023,7/20/2016,1429,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
17955049,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.0787609,-83.94945,7.973,7/20/2016,1734,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
17955050,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.0769419,-83.9491401,8.078,7/21/2016,1048,2,2,0,2,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,2,A,087-US-0460  -000
17955051,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,RD,38.0755847,-83.9486949,8.18,7/22/2016,749,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
17955052,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,RICHMOND,AVE,38.0539726,-83.947652,0.061,7/22/2016,1732,2,2,0,0,RAINING,WET,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1024  -000
17960451,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,RD,38.0750944,-83.9485268,8.214,7/21/2016,1129,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
17960452,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,416,QUEEN,ST,38.0500178,-83.9366269,0.422,7/24/2016,1317,2,2,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,ANGLE,STRAIGHT & GRADE,DAYLIGHT,4,C,087-CS-1006  -000
